book	status2	status	PARAGON	tok_length		ParagonURI	local_path
0478ImamHaramaynJuwayni.TalkhisFiUsulFiqh	pri	pri	z	174689		z	../data/0478ImamHaramaynJuwayni/0478ImamHaramaynJuwayni.TalkhisFiUsulFiqh/0478ImamHaramaynJuwayni.TalkhisFiUsulFiqh.JK007005-ara1
0816IbnMuhammadSharifJurjani.SharhMawaqifBK8	pri	pri	z	174456		z	../data/0816IbnMuhammadSharifJurjani/0816IbnMuhammadSharifJurjani.SharhMawaqifBK8/0816IbnMuhammadSharifJurjani.SharhMawaqifBK8.Kraken22021606122003-ara1
0899Rajraji.TanbihCatshan	pri	pri	z	174372		z	../data/0899Rajraji/0899Rajraji.TanbihCatshan/0899Rajraji.TanbihCatshan.ShamAY0036836-ara1
0832TaqiFasi.DhaylTaqyid	pri	pri	z	174371		z	../data/0832TaqiFasi/0832TaqiFasi.DhaylTaqyid/0832TaqiFasi.DhaylTaqyid.Shamela0008884-ara1.completed
0666IbnAbiBakrZaynDinRazi.MukhtarSihah	pri	pri	z	174241		z	../data/0666IbnAbiBakrZaynDinRazi/0666IbnAbiBakrZaynDinRazi.MukhtarSihah/0666IbnAbiBakrZaynDinRazi.MukhtarSihah.Shamela0023193-ara1
0422QadiCabdWahhabThaclabi.Ishraf	pri	pri	z	174021		z	../data/0422QadiCabdWahhabThaclabi/0422QadiCabdWahhabThaclabi.Ishraf/0422QadiCabdWahhabThaclabi.Ishraf.Sham19Y0014245-ara1
0852IbnHajarCasqalani.IntiqadIctirad	pri	pri	z	173976		z	../data/0852IbnHajarCasqalani/0852IbnHajarCasqalani.IntiqadIctirad/0852IbnHajarCasqalani.IntiqadIctirad.Sham19Y0013771-ara1
0576AbuTahirSilafi.MashyakhaBaghdadiyya	pri	pri	z	173929		z	../data/0576AbuTahirSilafi/0576AbuTahirSilafi.MashyakhaBaghdadiyya/0576AbuTahirSilafi.MashyakhaBaghdadiyya.Shamela0030623Vols-ara1
0852IbnHajarCasqalani.DirayaFiTakhrijAhadithHidaya	pri	pri	z	173901		z	../data/0852IbnHajarCasqalani/0852IbnHajarCasqalani.DirayaFiTakhrijAhadithHidaya/0852IbnHajarCasqalani.DirayaFiTakhrijAhadithHidaya.Shia002240Vols-ara1
1450SadiqRuhani.MinhajSalihin	pri	pri	z	173675		z	../data/1450SadiqRuhani/1450SadiqRuhani.MinhajSalihin/1450SadiqRuhani.MinhajSalihin.Shia000801Vols-ara1
1120CaliKhanMadani.DarajatRafica	pri	pri	z	173634		z	../data/1120CaliKhanMadani/1120CaliKhanMadani.DarajatRafica/1120CaliKhanMadani.DarajatRafica.Shia002958-ara1.completed
0560SharifIdrisi.NuzhatMushtaq	pri	pri	z	173517		z	../data/0560SharifIdrisi/0560SharifIdrisi.NuzhatMushtaq/0560SharifIdrisi.NuzhatMushtaq.Shamela0011787-ara1.mARkdown
1320NuriTabarsi.NafsRahman	pri	pri	z	173451		z	../data/1320NuriTabarsi/1320NuriTabarsi.NafsRahman/1320NuriTabarsi.NafsRahman.Shia004050-ara1
1082RaficDinNaini.HashiyaCalaUsulKafi	pri	pri	z	173085		z	../data/1082RaficDinNaini/1082RaficDinNaini.HashiyaCalaUsulKafi/1082RaficDinNaini.HashiyaCalaUsulKafi.Shia001186-ara1
0840QattanHilli.MacalimDin	pri	pri	z	172996		z	../data/0840QattanHilli/0840QattanHilli.MacalimDin/0840QattanHilli.MacalimDin.Masaha001127Vols-ara1
0413AbuMutarrifQunazici.TafsirMuwatta	pri	pri	z	172908		z	../data/0413AbuMutarrifQunazici/0413AbuMutarrifQunazici.TafsirMuwatta/0413AbuMutarrifQunazici.TafsirMuwatta.Sham19Y0016787-ara1
1450IbrahimNahhas.JamicIbnHanbalCilalHadith	pri	pri	z	172619		z	../data/1450IbrahimNahhas/1450IbrahimNahhas.JamicIbnHanbalCilalHadith/1450IbrahimNahhas.JamicIbnHanbalCilalHadith.Sham19Y0020868-ara1
0885BurhanDinBiqaci.NukatWafiyya	pri	pri	z	172461		z	../data/0885BurhanDinBiqaci/0885BurhanDinBiqaci.NukatWafiyya/0885BurhanDinBiqaci.NukatWafiyya.Shamela0023798-ara1
0462QadiHusaynMarwarudhi.Tacliqa	pri	pri	z	172312		z	../data/0462QadiHusaynMarwarudhi/0462QadiHusaynMarwarudhi.Tacliqa/0462QadiHusaynMarwarudhi.Tacliqa.Sham19Y0017812-ara1
0766QutbDinRazi.LawamicAsrar	pri	pri	z	172137		z	../data/0766QutbDinRazi/0766QutbDinRazi.LawamicAsrar/0766QutbDinRazi.LawamicAsrar.ShamAY0034795-ara1
0536SadrShahid.SharhAdabQadi	pri	pri	z	172096		z	../data/0536SadrShahid/0536SadrShahid.SharhAdabQadi/0536SadrShahid.SharhAdabQadi.Sham19Y0150967-ara1
0251IbnZanjawayh.Amwal	pri	pri	z	171978		z	../data/0251IbnZanjawayh/0251IbnZanjawayh.Amwal/0251IbnZanjawayh.Amwal.JK011302-ara1
0728IbnTaymiyya.RafcMalam	pri	pri	z	171913		z	../data/0728IbnTaymiyya/0728IbnTaymiyya.RafcMalam/0728IbnTaymiyya.RafcMalam.ShamAY0034383-ara1
1098MuhammadTahirShiraziQummi.Arbacina	pri	pri	z	171899		z	../data/1098MuhammadTahirShiraziQummi/1098MuhammadTahirShiraziQummi.Arbacina/1098MuhammadTahirShiraziQummi.Arbacina.Shia001416-ara1
1206IbnCabdWahhab.MukhtasarInsaf	pri	pri	z	171832		z	../data/1206IbnCabdWahhab/1206IbnCabdWahhab.MukhtasarInsaf/1206IbnCabdWahhab.MukhtasarInsaf.Shamela0001685-ara1
0351AbuTayyibLughawi.Ibdal	pri	pri	z	171803		z	../data/0351AbuTayyibLughawi/0351AbuTayyibLughawi.Ibdal/0351AbuTayyibLughawi.Ibdal.Kraken220413202144-ara1
1250Shawkani.IrshadFuhul	pri	pri	z	171737		z	../data/1250Shawkani/1250Shawkani.IrshadFuhul/1250Shawkani.IrshadFuhul.Shamela0011437-ara1
0894IbnQasimRassacTunisi.SharhHudud	pri	pri	z	171710		z	../data/0894IbnQasimRassacTunisi/0894IbnQasimRassacTunisi.SharhHudud/0894IbnQasimRassacTunisi.SharhHudud.Shamela0021610-ara1
0702IbnDaqiqCidQushayri.IhkamAhkamSharhCumdatAhkam	pri	pri	z	171612		z	../data/0702IbnDaqiqCidQushayri/0702IbnDaqiqCidQushayri.IhkamAhkamSharhCumdatAhkam/0702IbnDaqiqCidQushayri.IhkamAhkamSharhCumdatAhkam.Shamela0001665-ara1
0751IbnQayyimJawziyya.RuhFiKalam	pri	pri	z	171395		z	../data/0751IbnQayyimJawziyya/0751IbnQayyimJawziyya.RuhFiKalam/0751IbnQayyimJawziyya.RuhFiKalam.ShamAY0038394-ara1
0751IbnQayyimJawziyya.AhkamAhlDhimma	pri	pri	z	171201		z	../data/0751IbnQayyimJawziyya/0751IbnQayyimJawziyya.AhkamAhlDhimma/0751IbnQayyimJawziyya.AhkamAhlDhimma.ShamAY0034409-ara1
0751IbnQayyimJawziyya.ShifaCalil	pri	pri	z	171147		z	../data/0751IbnQayyimJawziyya/0751IbnQayyimJawziyya.ShifaCalil/0751IbnQayyimJawziyya.ShifaCalil.ShamAY0034403-ara3
1450MuhammadKhayrRamadan.TakmilatMucjamMuallifin	pri	pri	z	171089		z	../data/1450MuhammadKhayrRamadan/1450MuhammadKhayrRamadan.TakmilatMucjamMuallifin/1450MuhammadKhayrRamadan.TakmilatMucjamMuallifin.Shamela0036031-ara1.completed
0772IbnHasanJamalDinIsnawi.NihayatSul	pri	pri	z	171002		z	../data/0772IbnHasanJamalDinIsnawi/0772IbnHasanJamalDinIsnawi.NihayatSul/0772IbnHasanJamalDinIsnawi.NihayatSul.Shamela0007332-ara1
1377AhmadMuhammadShakir.JamharatMaqalat	pri	pri	z	170968		z	../data/1377AhmadMuhammadShakir/1377AhmadMuhammadShakir.JamharatMaqalat/1377AhmadMuhammadShakir.JamharatMaqalat.Sham19Y0020642-ara1
0795IbnRajabHanbali.Qawacid	pri	pri	fiqh: hanbali	170884	1	0000Paragon.FiqhQawacid	../data/0795IbnRajabHanbali/0795IbnRajabHanbali.Qawacid/0795IbnRajabHanbali.Qawacid.Shamela0021730-ara1.completed
0285IbnYazidMubarrad.Muqtadab	pri	pri	language: grammar	170845	1	0000Paragon.LughaNahw	../data/0285IbnYazidMubarrad/0285IbnYazidMubarrad.Muqtadab/0285IbnYazidMubarrad.Muqtadab.Shamela0006965-ara1.mARkdown
1188ShamsDinSaffarini.LawaihAnwar	pri	pri	z	170828		z	../data/1188ShamsDinSaffarini/1188ShamsDinSaffarini.LawaihAnwar/1188ShamsDinSaffarini.LawaihAnwar.Sham19Y0016618-ara1
0637IbnAthirDiyaDin.MathalSair	pri	pri	language: balagha	170456	1	0000Paragon.LughaBalagha	../data/0637IbnAthirDiyaDin/0637IbnAthirDiyaDin.MathalSair/0637IbnAthirDiyaDin.MathalSair.Shamela0010551-ara1.mARkdown
0415QadiCabdJabbar.SharhUsulKhamsa	pri	pri	z	170430		z	../data/0415QadiCabdJabbar/0415QadiCabdJabbar.SharhUsulKhamsa/0415QadiCabdJabbar.SharhUsulKhamsa.Rafed0003424-ara1
0464AbuBakrMaliki.RiyadNufus	pri	pri	z	170319		z	../data/0464AbuBakrMaliki/0464AbuBakrMaliki.RiyadNufus/0464AbuBakrMaliki.RiyadNufus.Sham19Y0148883-ara1.mARkdown
1189ShihabDinBacli.RawdNadi	pri	pri	z	170300		z	../data/1189ShihabDinBacli/1189ShihabDinBacli.RawdNadi/1189ShihabDinBacli.RawdNadi.Sham19Y0014153-ara1
0896IbnCaliIbnAzraqGharnati.BadaicSilk	pri	pri	z	170094		z	../data/0896IbnCaliIbnAzraqGharnati/0896IbnCaliIbnAzraqGharnati.BadaicSilk/0896IbnCaliIbnAzraqGharnati.BadaicSilk.JK001412-ara1
0940IbnHusaynMuhaqqiqThaniKaraki.Rasail	pri	pri	z	170041		z	../data/0940IbnHusaynMuhaqqiqThaniKaraki/0940IbnHusaynMuhaqqiqThaniKaraki.Rasail/0940IbnHusaynMuhaqqiqThaniKaraki.Rasail.Shia000147Vols-ara1
0204AbuDawudTayalisi.Musnad	pri	pri	z	169990		z	../data/0204AbuDawudTayalisi/0204AbuDawudTayalisi.Musnad/0204AbuDawudTayalisi.Musnad.Shamela0001456-ara1
1023MuhammadAminAstarabadi.FawaidMadaniyya	pri	pri	z	169975		z	../data/1023MuhammadAminAstarabadi/1023MuhammadAminAstarabadi.FawaidMadaniyya/1023MuhammadAminAstarabadi.FawaidMadaniyya.Rafed0001325-ara1
0508FattalNaysaburi.RawdatWacizin	pri	pri	z	169925		z	../data/0508FattalNaysaburi/0508FattalNaysaburi.RawdatWacizin/0508FattalNaysaburi.RawdatWacizin.Shia001171-ara1.completed
0789IbnMuhammadKhuzaci.TakhrijDalalat	pri	pri	z	169650		z	../data/0789IbnMuhammadKhuzaci/0789IbnMuhammadKhuzaci.TakhrijDalalat/0789IbnMuhammadKhuzaci.TakhrijDalalat.Shamela0009790-ara1
1025IbnQadiMaknasi.DurratHijal	pri	pri	z	169538		z	../data/1025IbnQadiMaknasi/1025IbnQadiMaknasi.DurratHijal/1025IbnQadiMaknasi.DurratHijal.Sham19Y0132965-ara1
0840ShihabDinBusiri.MisbahZujaja	pri	pri	z	169531		z	../data/0840ShihabDinBusiri/0840ShihabDinBusiri.MisbahZujaja/0840ShihabDinBusiri.MisbahZujaja.ShamAY0034128-ara1
0708IbnIbrahimAbuJacfarGharnati.MalakTawilQatic	pri	pri	z	169476		z	../data/0708IbnIbrahimAbuJacfarGharnati/0708IbnIbrahimAbuJacfarGharnati.MalakTawilQatic/0708IbnIbrahimAbuJacfarGharnati.MalakTawilQatic.Shamela0001419-ara1
0852IbnHajarCasqalani.MukhtasarZawaidMusnadBazzar	pri	pri	z	169200		z	../data/0852IbnHajarCasqalani/0852IbnHajarCasqalani.MukhtasarZawaidMusnadBazzar/0852IbnHajarCasqalani.MukhtasarZawaidMusnadBazzar.ShamAY0033053-ara1
0403AbuBakrBaqillani.IntisarQuran	pri	pri	z	169143		z	../data/0403AbuBakrBaqillani/0403AbuBakrBaqillani.IntisarQuran/0403AbuBakrBaqillani.IntisarQuran.Shamela0001397-ara1
1233SulaymanSibtIbnCabdWahhab.Taysir	pri	pri	z	168712		z	../data/1233SulaymanSibtIbnCabdWahhab/1233SulaymanSibtIbnCabdWahhab.Taysir/1233SulaymanSibtIbnCabdWahhab.Taysir.JK007099-ara1
0526IbnAbiYacla.TabaqatHanabila	pri	pri	z	168397		z	../data/0526IbnAbiYacla/0526IbnAbiYacla.TabaqatHanabila/0526IbnAbiYacla.TabaqatHanabila.JK000213-ara1.mARkdown
0204Shafici.Risala	pri	pri	z	168278		z	../data/0204Shafici/0204Shafici.Risala/0204Shafici.Risala.Shia000819-ara1
0247AhmadIbnCisa.Amali	pri	pri	z	168139		z	../data/0247AhmadIbnCisa/0247AhmadIbnCisa.Amali/0247AhmadIbnCisa.Amali.Zaydiyya0000049-ara1
0974IbnHajarHaytami.FatawaHadithiyya	pri	pri	z	168125		z	../data/0974IbnHajarHaytami/0974IbnHajarHaytami.FatawaHadithiyya/0974IbnHajarHaytami.FatawaHadithiyya.ShamAY0034350-ara2
0255Jahiz.BayanWaTabyin	pri	pri	z	167769		z	../data/0255Jahiz/0255Jahiz.BayanWaTabyin/0255Jahiz.BayanWaTabyin.Shamela0010614-ara1.completed
0719IbnHanash.YaqutatGhiyasa	pri	pri	z	166966		z	../data/0719IbnHanash/0719IbnHanash.YaqutatGhiyasa/0719IbnHanash.YaqutatGhiyasa.Zaydiyya0000381-ara1
1231MirzaAbuQasimQummi.QawaninUsul	pri	pri	z	166865		z	../data/1231MirzaAbuQasimQummi/1231MirzaAbuQasimQummi.QawaninUsul/1231MirzaAbuQasimQummi.QawaninUsul.Shia002760-ara1
0812CaliKhazraji.CuqudLuluiyya	pri	pri	z	166864		z	../data/0812CaliKhazraji/0812CaliKhazraji.CuqudLuluiyya/0812CaliKhazraji.CuqudLuluiyya.Shamela0009233-ara1
1409RuhAllahKhumayni.ArbacunHadithan	pri	pri	z	166736		z	../data/1409RuhAllahKhumayni/1409RuhAllahKhumayni.ArbacunHadithan/1409RuhAllahKhumayni.ArbacunHadithan.Zaydiyya0000256-ara1
0381IbnBabawayhSaduq.Hidaya	pri	pri	z	166711		z	../data/0381IbnBabawayhSaduq/0381IbnBabawayhSaduq.Hidaya/0381IbnBabawayhSaduq.Hidaya.Shia000004-ara1.completed
1097CaliIbnSalahIbnCaliTabari.Kafil	pri	pri	z	166707		z	../data/1097CaliIbnSalahIbnCaliTabari/1097CaliIbnSalahIbnCaliTabari.Kafil/1097CaliIbnSalahIbnCaliTabari.Kafil.Zaydiyya0000407-ara1
0911Samhudi.KhulasatWafa	pri	pri	z	166541		z	../data/0911Samhudi/0911Samhudi.KhulasatWafa/0911Samhudi.KhulasatWafa.Shamela0031372-ara1.completed
1091MuhammadMuhsinFaydKashani.CaynYaqin	pri	pri	z	166478		z	../data/1091MuhammadMuhsinFaydKashani/1091MuhammadMuhsinFaydKashani.CaynYaqin/1091MuhammadMuhsinFaydKashani.CaynYaqin.Rafed0003591Vols-ara1
0424AbuTalibYahyaHaruni.Tahrir	pri	pri	z	166460		z	../data/0424AbuTalibYahyaHaruni/0424AbuTalibYahyaHaruni.Tahrir/0424AbuTalibYahyaHaruni.Tahrir.Zaydiyya0000232-ara1
0276IbnQutaybaDinawari.MacaniKabir	pri	pri	z	166453		z	../data/0276IbnQutaybaDinawari/0276IbnQutaybaDinawari.MacaniKabir/0276IbnQutaybaDinawari.MacaniKabir.Shamela0025837-ara1.mARkdown
1431BadrDinHuthi.GharaSarica	pri	pri	z	166417		z	../data/1431BadrDinHuthi/1431BadrDinHuthi.GharaSarica/1431BadrDinHuthi.GharaSarica.Zaydiyya0000461-ara1
0705AbuMuhammadMalaqi.DurrNathir	pri	pri	z	166256		z	../data/0705AbuMuhammadMalaqi/0705AbuMuhammadMalaqi.DurrNathir/0705AbuMuhammadMalaqi.DurrNathir.Sham19Y0016999-ara1
1400IbnSuda.IthafMatalic	pri	pri	z	166111		z	../data/1400IbnSuda/1400IbnSuda.IthafMatalic/1400IbnSuda.IthafMatalic.Sham30K0046642-ara1
0900IbnMuhammadNurDinAshmuni.SharhCalaAlfiyyatMalik	pri	pri	z	165962		z	../data/0900IbnMuhammadNurDinAshmuni/0900IbnMuhammadNurDinAshmuni.SharhCalaAlfiyyatMalik/0900IbnMuhammadNurDinAshmuni.SharhCalaAlfiyyatMalik.Shamela0011742-ara1
1135IbnCumarTaghlibiShaybani.NaylMaarib	pri	pri	z	165834		z	../data/1135IbnCumarTaghlibiShaybani/1135IbnCumarTaghlibiShaybani.NaylMaarib/1135IbnCumarTaghlibiShaybani.NaylMaarib.Shamela0096876-ara1
0496IbnNajahAndalusi.MukhtasarTabyin	pri	pri	z	165640		z	../data/0496IbnNajahAndalusi/0496IbnNajahAndalusi.MukhtasarTabyin/0496IbnNajahAndalusi.MukhtasarTabyin.Shamela0029988-ara1
1450MuctazzAhmadCabdFattah.MukhtasarSifatSafwa	pri	pri	z	165589		z	../data/1450MuctazzAhmadCabdFattah/1450MuctazzAhmadCabdFattah.MukhtasarSifatSafwa/1450MuctazzAhmadCabdFattah.MukhtasarSifatSafwa.ShamAY0034857-ara1
0238IbnRahawayh.Musnad	pri	pri	z	165526		z	../data/0238IbnRahawayh/0238IbnRahawayh.Musnad/0238IbnRahawayh.Musnad.Shia001913Vols-ara1
1235IbnIbrahimShinqiti.NashrBunud	pri	pri	z	165469		z	../data/1235IbnIbrahimShinqiti/1235IbnIbrahimShinqiti.NashrBunud/1235IbnIbrahimShinqiti.NashrBunud.Sham19Y0020892-ara1
1419MahmudTanahi.MaqalatTanahi	pri	pri	z	165328		z	../data/1419MahmudTanahi/1419MahmudTanahi.MaqalatTanahi/1419MahmudTanahi.MaqalatTanahi.ShamAY0038630-ara1
1119IbnMacsum.SulafaCasr	pri	pri	z	165246		z	../data/1119IbnMacsum/1119IbnMacsum.SulafaCasr/1119IbnMacsum.SulafaCasr.JK010298-ara1
0381IbnBabawayhSaduq.CuyunAkhbarRida	pri	pri	z	165121		z	../data/0381IbnBabawayhSaduq/0381IbnBabawayhSaduq.CuyunAkhbarRida/0381IbnBabawayhSaduq.CuyunAkhbarRida.Shia001142Vols-ara1.completed
0487AbuCubaydBakri.MasalikWaMamalik	pri	pri	varia: geography	165120	1	0000Paragon.VariaJughrafiyya	../data/0487AbuCubaydBakri/0487AbuCubaydBakri.MasalikWaMamalik/0487AbuCubaydBakri.MasalikWaMamalik.Shamela0023849-ara1.mARkdown
0415QadiCabdJabbar.MutashabihQuran	pri	pri	z	165025		z	../data/0415QadiCabdJabbar/0415QadiCabdJabbar.MutashabihQuran/0415QadiCabdJabbar.MutashabihQuran.Rafed0001140-ara1
1404AhmadSibaci.TarikhMakka	pri	pri	z	164614		z	../data/1404AhmadSibaci/1404AhmadSibaci.TarikhMakka/1404AhmadSibaci.TarikhMakka.Rafed0002297-ara1
1422MuhammadSalimMuhaysin.MucjamHuffazQuran	pri	pri	z	164476		z	../data/1422MuhammadSalimMuhaysin/1422MuhammadSalimMuhaysin.MucjamHuffazQuran/1422MuhammadSalimMuhaysin.MucjamHuffazQuran.Shamela0038067-ara1.completed
0973IbnHajarHaythami.MinahMakkiyya	pri	pri	z	164117		z	../data/0973IbnHajarHaythami/0973IbnHajarHaythami.MinahMakkiyya/0973IbnHajarHaythami.MinahMakkiyya.Kraken220413194132-ara1
0421IbnMuhammadMarzuqi.AzminaWaAmkina	pri	pri	z	163761		z	../data/0421IbnMuhammadMarzuqi/0421IbnMuhammadMarzuqi.AzminaWaAmkina/0421IbnMuhammadMarzuqi.AzminaWaAmkina.Shamela0011469-ara1.completed
0287IbnAbiCasim.Sunna	pri	pri	z	163419		z	../data/0287IbnAbiCasim/0287IbnAbiCasim.Sunna/0287IbnAbiCasim.Sunna.Shia001960-ara1
0360Tabarani.Duca	pri	pri	z	163053		z	../data/0360Tabarani/0360Tabarani.Duca/0360Tabarani.Duca.Shia002067-ara1
0772IbnHasanJamalDinIsnawi.HidayaIlaAwham	pri	pri	z	162995		z	../data/0772IbnHasanJamalDinIsnawi/0772IbnHasanJamalDinIsnawi.HidayaIlaAwham/0772IbnHasanJamalDinIsnawi.HidayaIlaAwham.Sham19Y0014324-ara1
1450SayyidSistani.Istiftaat	pri	pri	z	162934		z	../data/1450SayyidSistani/1450SayyidSistani.Istiftaat/1450SayyidSistani.Istiftaat.Zaydiyya0000251-ara1
0642IbnAbiDam.AdabQada	pri	pri	z	162842		z	../data/0642IbnAbiDam/0642IbnAbiDam.AdabQada/0642IbnAbiDam.AdabQada.Kraken220413202953-ara1
1055AhmadSharafi.DawlatBaniRasul	pri	pri	z	162644		z	../data/1055AhmadSharafi/1055AhmadSharafi.DawlatBaniRasul/1055AhmadSharafi.DawlatBaniRasul.Zaydiyya0000298-ara1
0298HadiIlaHaqqYahya.Majmuc	pri	pri	z	162515		z	../data/0298HadiIlaHaqqYahya/0298HadiIlaHaqqYahya.Majmuc/0298HadiIlaHaqqYahya.Majmuc.Zaydiyya0000076-ara1
0643IbnSalahShahrazuri.Fatawa	pri	pri	fiqh: shafici	162474	1	0000Paragon.FiqhFatawaShaficiyya	../data/0643IbnSalahShahrazuri/0643IbnSalahShahrazuri.Fatawa/0643IbnSalahShahrazuri.Fatawa.Shamela0006137-ara1
0510CawtabiSuhari.Ansab	pri	pri	z	161810		z	../data/0510CawtabiSuhari/0510CawtabiSuhari.Ansab/0510CawtabiSuhari.Ansab.ShamIbadiyya0000248-ara1
0468IbnAhmadWahidiNaysaburi.AsbabNuzul	pri	pri	z	161529		z	../data/0468IbnAhmadWahidiNaysaburi/0468IbnAhmadWahidiNaysaburi.AsbabNuzul/0468IbnAhmadWahidiNaysaburi.AsbabNuzul.ShamAY0036736-ara1
1450CabdKarimKhudayr.TacliqCalaTafsirQurtubi	pri	pri	z	161237		z	../data/1450CabdKarimKhudayr/1450CabdKarimKhudayr.TacliqCalaTafsirQurtubi/1450CabdKarimKhudayr.TacliqCalaTafsirQurtubi.Shamela0026047-ara1
0360IbnCaliQassab.NukatDalla	pri	pri	z	160648		z	../data/0360IbnCaliQassab/0360IbnCaliQassab.NukatDalla/0360IbnCaliQassab.NukatDalla.Shamela0009065-ara1
1332NurDinSalimi.TuhfatAcyan	pri	pri	z	160132		z	../data/1332NurDinSalimi/1332NurDinSalimi.TuhfatAcyan/1332NurDinSalimi.TuhfatAcyan.ShamIbadiyya0000281-ara1
0463KhatibBaghdadi.TarikhAnbiya	pri	pri	z	159949		z	../data/0463KhatibBaghdadi/0463KhatibBaghdadi.TarikhAnbiya/0463KhatibBaghdadi.TarikhAnbiya.Kraken220218020552-ara1
0597IbnJawzi.TalqihFuhum	pri	pri	z	159481		z	../data/0597IbnJawzi/0597IbnJawzi.TalqihFuhum/0597IbnJawzi.TalqihFuhum.Shamela0006700-ara1.completed
0774IbnKathir.NihayaFiFitan	pri	pri	z	159463		z	../data/0774IbnKathir/0774IbnKathir.NihayaFiFitan/0774IbnKathir.NihayaFiFitan.Shamela0011818-ara1
0884AbuDharrSibtIbnCajami.KunuzDhahab	pri	pri	z	159422		z	../data/0884AbuDharrSibtIbnCajami/0884AbuDharrSibtIbnCajami.KunuzDhahab/0884AbuDharrSibtIbnCajami.KunuzDhahab.Shamela0011786-ara1
0413ShaykhMufid.Irshad	pri	pri	z	159260		z	../data/0413ShaykhMufid/0413ShaykhMufid.Irshad/0413ShaykhMufid.Irshad.Shia001294Vols-ara1
0400IbnCaliHarrani.TuhafCuqul	pri	pri	z	159256		z	../data/0400IbnCaliHarrani/0400IbnCaliHarrani.TuhafCuqul/0400IbnCaliHarrani.TuhafCuqul.Shia001153-ara1
1323MuhammadCabduh.NahjBalagha	pri	pri	z	159252		z	../data/1323MuhammadCabduh/1323MuhammadCabduh.NahjBalagha/1323MuhammadCabduh.NahjBalagha.Rafed0001617Vols-ara1
0450Anonymous.NihayatArabFiAkhbar	pri	pri	z	159189		z	../data/0450Anonymous/0450Anonymous.NihayatArabFiAkhbar/0450Anonymous.NihayatArabFiAkhbar.Kraken211130003107-ara1
0335Suli.AkhbarRadi	pri	pri	z	159178		z	../data/0335Suli/0335Suli.AkhbarRadi/0335Suli.AkhbarRadi.Shamela0010532-ara1
0947BamakhramaHimyari.Nisba	pri	pri	z	159177		z	../data/0947BamakhramaHimyari/0947BamakhramaHimyari.Nisba/0947BamakhramaHimyari.Nisba.ShamAY0037021-ara1
0852IbnHajarCasqalani.NukatZiraf	pri	pri	z	159164		z	../data/0852IbnHajarCasqalani/0852IbnHajarCasqalani.NukatZiraf/0852IbnHajarCasqalani.NukatZiraf.JK009256BK2-ara1
1326IbnMuhammadHindiSahsayani.SiyanatInsan	pri	pri	z	159061		z	../data/1326IbnMuhammadHindiSahsayani/1326IbnMuhammadHindiSahsayani.SiyanatInsan/1326IbnMuhammadHindiSahsayani.SiyanatInsan.Shamela0012027-ara1
0750MahmudIbnCuthman.FirdawsMurshidiyya	pri	pri	z	158879		z	../data/0750MahmudIbnCuthman/0750MahmudIbnCuthman.FirdawsMurshidiyya/0750MahmudIbnCuthman.FirdawsMurshidiyya.Kraken220603212434-per1
0537IbnMuhammadNajmDinNasafi.Qand	pri	pri	z	158630		z	../data/0537IbnMuhammadNajmDinNasafi/0537IbnMuhammadNajmDinNasafi.Qand/0537IbnMuhammadNajmDinNasafi.Qand.ShamAY0034644-ara1
1205WahidBihbahani.TacliqaCalaManhaj	pri	pri	z	158484		z	../data/1205WahidBihbahani/1205WahidBihbahani.TacliqaCalaManhaj/1205WahidBihbahani.TacliqaCalaManhaj.Shia002962-ara1
1317KhayrDinAlusi.JalaCaynayn	pri	pri	z	158248		z	../data/1317KhayrDinAlusi/1317KhayrDinAlusi.JalaCaynayn/1317KhayrDinAlusi.JalaCaynayn.Zaydiyya0000379-ara1
1252IbnCabidinDimashqi.NuzhatNawazir	pri	pri	z	158121		z	../data/1252IbnCabidinDimashqi/1252IbnCabidinDimashqi.NuzhatNawazir/1252IbnCabidinDimashqi.NuzhatNawazir.Kraken220413194103-ara1
1332HassunBuraqi.TarikhKufa	pri	pri	z	157701		z	../data/1332HassunBuraqi/1332HassunBuraqi.TarikhKufa/1332HassunBuraqi.TarikhKufa.Shia003633-ara1.completed
0911Suyuti.TadribRawi	pri	pri	z	157309		z	../data/0911Suyuti/0911Suyuti.TadribRawi/0911Suyuti.TadribRawi.Shamela0009329-ara1
0826IbnCiraqi.GhaythHamic	pri	pri	z	157260		z	../data/0826IbnCiraqi/0826IbnCiraqi.GhaythHamic/0826IbnCiraqi.GhaythHamic.Sham19Y0014252-ara1
0745IbnHamzaMuayyadBiLlahTalibi.TamhidFiSharh	pri	pri	z	157196		z	../data/0745IbnHamzaMuayyadBiLlahTalibi/0745IbnHamzaMuayyadBiLlahTalibi.TamhidFiSharh/0745IbnHamzaMuayyadBiLlahTalibi.TamhidFiSharh.Kraken220218020551-ara1
0761JamalDinIbnHisham.MughniLabib	pri	pri	z	156893		z	../data/0761JamalDinIbnHisham/0761JamalDinIbnHisham.MughniLabib/0761JamalDinIbnHisham.MughniLabib.Shia003952Vols-ara1
1359CabbasQummi.MafatihJinan	pri	pri	z	156608		z	../data/1359CabbasQummi/1359CabbasQummi.MafatihJinan/1359CabbasQummi.MafatihJinan.Zaydiyya0000236-ara1
0748Dhahabi.Kashif	pri	pri	z	156090		z	../data/0748Dhahabi/0748Dhahabi.Kashif/0748Dhahabi.Kashif.Shia003276Vols-ara1.mARkdown
